"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_HHCOMP_15","C2021_HHCOMP_15_NAME","C2021_HHCOMP_15_CODE","C2021_HHCOMP_15_TYPE","C2021_HHCOMP_15_TYPECODE","C2021_HHCOMP_15_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d9d20100",6767,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",55,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d10a11d20100",6768,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d10d20100",6769,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d11d20100",6770,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d12d20100",6771,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d12d20100",6772,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",33,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d13a14d20100",6773,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d13d20100",6774,6908
"2021","2021","2021","date",0,0,"633371656","Bradford 064D","E01033692","2021 super output areas - lower layer",151,307,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371656d14d20100",6775,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",591,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d0d20100",6776,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",177,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d1a2d20100",6777,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d1d20100",6778,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",126,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d2d20100",6779,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",336,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d3a4a5a6a7a8a9a10a11a12d20100",6780,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d3d20100",6781,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",221,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d4a5a6d20100",6782,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",28,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d4d20100",6783,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",161,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d5d20100",6784,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d6d20100",6785,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d7a8a9d20100",6786,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d7d20100",6787,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d8d20100",6788,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d9d20100",6789,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d10a11d20100",6790,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d10d20100",6791,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d11d20100",6792,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d12d20100",6793,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d12d20100",6794,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d13a14d20100",6795,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d13d20100",6796,6908
"2021","2021","2021","date",0,0,"633349982","Bradford 064E","E01010606","2021 super output areas - lower layer",151,308,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633349982d14d20100",6797,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",630,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d0d20100",6798,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",188,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d1a2d20100",6799,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d1d20100",6800,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",141,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d2d20100",6801,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",351,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d3a4a5a6a7a8a9a10a11a12d20100",6802,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d3d20100",6803,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",213,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d4a5a6d20100",6804,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d4d20100",6805,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",162,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d5d20100",6806,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",33,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d6d20100",6807,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d7a8a9d20100",6808,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d7d20100",6809,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d8d20100",6810,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d9d20100",6811,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",106,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d10a11d20100",6812,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d10d20100",6813,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",46,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d11d20100",6814,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d12d20100",6815,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d12d20100",6816,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d13a14d20100",6817,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",68,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d13d20100",6818,6908
"2021","2021","2021","date",0,0,"633350211","Bradford 065A","E01010842","2021 super output areas - lower layer",151,309,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633350211d14d20100",6819,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",1008,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d0d20100",6820,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",516,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d1a2d20100",6821,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d1d20100",6822,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",456,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d2d20100",6823,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",382,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d3a4a5a6a7a8a9a10a11a12d20100",6824,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d3d20100",6825,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",186,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d4a5a6d20100",6826,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d4d20100",6827,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",129,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d5d20100",6828,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d6d20100",6829,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d7a8a9d20100",6830,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",52,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d7d20100",6831,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d8d20100",6832,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d9d20100",6833,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",76,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d10a11d20100",6834,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d10d20100",6835,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d11d20100",6836,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d12d20100",6837,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d12d20100",6838,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d13a14d20100",6839,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"13","Other household types: With dependent children","_13","Household composition",1000000,20,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d13d20100",6840,6908
"2021","2021","2021","date",0,0,"633371655","Bradford 065B","E01033691","2021 super output areas - lower layer",151,310,"14","Other household types: Other, including all full-time students and all aged 66 years and over","_14","Household composition",1000000,21,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371655d14d20100",6841,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"0","Total: All households","0","Household composition",1000000,0,"20100","Value",1054,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d0d20100",6842,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1001","One-person household","1001","Household composition",1000000,1,"20100","Value",609,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d1a2d20100",6843,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1","One-person household: Aged 66 years and over","_1","Household composition",1000000,2,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d1d20100",6844,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"2","One-person household: Other","_2","Household composition",1000000,3,"20100","Value",598,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d2d20100",6845,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1002","Single family household","1002","Household composition",1000000,4,"20100","Value",394,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d3a4a5a6a7a8a9a10a11a12d20100",6846,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"3","Single family household: All aged 66 years and over","_3","Household composition",1000000,5,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d3d20100",6847,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1003","Single family household: Married or civil partnership couple","1003","Household composition",1000000,6,"20100","Value",198,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d4a5a6d20100",6848,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"4","Single family household: Married or civil partnership couple: No children","_4","Household composition",1000000,7,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d4d20100",6849,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"5","Single family household: Married or civil partnership couple: Dependent children","_5","Household composition",1000000,8,"20100","Value",131,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d5d20100",6850,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"6","Single family household: Married or civil partnership couple: All children non-dependent","_6","Household composition",1000000,9,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d6d20100",6851,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1004","Single family household: Cohabiting couple family","1004","Household composition",1000000,10,"20100","Value",113,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d7a8a9d20100",6852,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"7","Single family household: Cohabiting couple family: No children","_7","Household composition",1000000,11,"20100","Value",102,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d7d20100",6853,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"8","Single family household: Cohabiting couple family: With dependent children","_8","Household composition",1000000,12,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d8d20100",6854,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"9","Single family household: Cohabiting couple family: All children non-dependent","_9","Household composition",1000000,13,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d9d20100",6855,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1005","Single family household: Lone parent family","1005","Household composition",1000000,14,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d10a11d20100",6856,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"10","Single family household: Lone parent family: With dependent children","_10","Household composition",1000000,15,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d10d20100",6857,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"11","Single family household: Lone parent family: All children non-dependent","_11","Household composition",1000000,16,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d11d20100",6858,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1006","Single family household: Other single family household","1006","Household composition",1000000,17,"20100","Value",19,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d12d20100",6859,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"12","Single family household: Other single family household: Other family composition","_12","Household composition",1000000,18,"20100","Value",19,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d12d20100",6860,6908
"2021","2021","2021","date",0,0,"633371654","Bradford 065C","E01033690","2021 super output areas - lower layer",151,311,"1007","Other household types","1007","Household composition",1000000,19,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-2023d1d32336e0d633371654d13a14d20100",6861,6908
