"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C2021_HHSIZE_10","C2021_HHSIZE_10_NAME","C2021_HHSIZE_10_CODE","C2021_HHSIZE_10_TYPE","C2021_HHSIZE_10_TYPECODE","C2021_HHSIZE_10_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2021","2021","2021","date",0,0,"633350070","Bradford 002F","E01010697","2021 super output areas - lower layer",151,9,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350070d9d20100",99,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"0","Total: All households","0","Household size",1000000,0,"20100","Value",959,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d0d20100",100,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d1d20100",101,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",396,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d2d20100",102,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",319,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d3d20100",103,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",134,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d4d20100",104,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",90,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d5d20100",105,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d6d20100",106,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",2,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d7d20100",107,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d8d20100",108,3140
"2021","2021","2021","date",0,0,"633350071","Bradford 002G","E01010698","2021 super output areas - lower layer",151,10,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350071d9d20100",109,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"0","Total: All households","0","Household size",1000000,0,"20100","Value",890,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d0d20100",110,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d1d20100",111,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",319,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d2d20100",112,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",272,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d3d20100",113,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",137,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d4d20100",114,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",118,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d5d20100",115,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d6d20100",116,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d7d20100",117,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d8d20100",118,3140
"2021","2021","2021","date",0,0,"633350072","Bradford 002H","E01010699","2021 super output areas - lower layer",151,11,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350072d9d20100",119,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"0","Total: All households","0","Household size",1000000,0,"20100","Value",631,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d0d20100",120,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d1d20100",121,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",216,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d2d20100",122,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",191,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d3d20100",123,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",94,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d4d20100",124,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",96,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d5d20100",125,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d6d20100",126,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d7d20100",127,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d8d20100",128,3140
"2021","2021","2021","date",0,0,"633350139","Bradford 003A","E01010767","2021 super output areas - lower layer",151,12,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350139d9d20100",129,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"0","Total: All households","0","Household size",1000000,0,"20100","Value",646,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d0d20100",130,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d1d20100",131,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",122,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d2d20100",132,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",246,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d3d20100",133,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",128,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d4d20100",134,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",119,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d5d20100",135,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d6d20100",136,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d7d20100",137,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d8d20100",138,3140
"2021","2021","2021","date",0,0,"633350140","Bradford 003B","E01010768","2021 super output areas - lower layer",151,13,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350140d9d20100",139,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"0","Total: All households","0","Household size",1000000,0,"20100","Value",743,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d0d20100",140,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"1","0 people in household","_0","Household size",1000000,1,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d1d20100",141,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"2","1 person in household","_1","Household size",1000000,2,"20100","Value",285,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d2d20100",142,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"3","2 people in household","_2","Household size",1000000,3,"20100","Value",240,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d3d20100",143,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"4","3 people in household","_3","Household size",1000000,4,"20100","Value",121,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d4d20100",144,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"5","4 people in household","_4","Household size",1000000,5,"20100","Value",86,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d5d20100",145,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"6","5 people in household","_5","Household size",1000000,6,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d6d20100",146,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"7","6 people in household","_6","Household size",1000000,7,"20100","Value",1,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d7d20100",147,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"8","7 people in household","_7","Household size",1000000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d8d20100",148,3140
"2021","2021","2021","date",0,0,"633350141","Bradford 003C","E01010769","2021 super output areas - lower layer",151,14,"9","8 or more people in household","_8","Household size",1000000,9,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-2037d1d32336e0d633350141d9d20100",149,3140
