"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C_HHCHUK11","C_HHCHUK11_NAME","C_HHCHUK11_CODE","C_HHCHUK11_TYPE","C_HHCHUK11_TYPECODE","C_HHCHUK11_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",554,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d0d20100",6786,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"1","One person","1","Household Composition",1000000,1,"20100","Value",104,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d1d20100",6787,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d2d20100",6788,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d3d20100",6789,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",388,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d4d20100",6790,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d5d20100",6791,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",197,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d6d20100",6792,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d7d20100",6793,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d8d20100",6794,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",75,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d9d20100",6795,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",43,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d10d20100",6796,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d11d20100",6797,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d12d20100",6798,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d13d20100",6799,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d14d20100",6800,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d15d20100",6801,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",125,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d16d20100",6802,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d17d20100",6803,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d18d20100",6804,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d19d20100",6805,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"20","Other households","20","Household Composition",1000000,20,"20100","Value",62,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d20d20100",6806,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d21d20100",6807,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d22d20100",6808,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d23d20100",6809,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d24d20100",6810,8034
"2001","2001","2001","date",0,0,"1275079032","Bradford 053B","E01010616","2001 super output areas - lower layer",304,261,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079032d25d20100",6811,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",515,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d0d20100",6812,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"1","One person","1","Household Composition",1000000,1,"20100","Value",159,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d1d20100",6813,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",79,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d2d20100",6814,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d3d20100",6815,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",289,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d4d20100",6816,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d5d20100",6817,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",169,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d6d20100",6818,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",37,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d7d20100",6819,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d8d20100",6820,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",77,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d9d20100",6821,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d10d20100",6822,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d11d20100",6823,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d12d20100",6824,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d13d20100",6825,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d14d20100",6826,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d15d20100",6827,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",67,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d16d20100",6828,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d17d20100",6829,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d18d20100",6830,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d19d20100",6831,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"20","Other households","20","Household Composition",1000000,20,"20100","Value",67,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d20d20100",6832,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d21d20100",6833,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d22d20100",6834,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d23d20100",6835,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d24d20100",6836,8034
"2001","2001","2001","date",0,0,"1275079158","Bradford 053C","E01010742","2001 super output areas - lower layer",304,262,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079158d25d20100",6837,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",581,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d0d20100",6838,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"1","One person","1","Household Composition",1000000,1,"20100","Value",225,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d1d20100",6839,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d2d20100",6840,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",138,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d3d20100",6841,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",285,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d4d20100",6842,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d5d20100",6843,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",149,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d6d20100",6844,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d7d20100",6845,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d8d20100",6846,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d9d20100",6847,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d10d20100",6848,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d11d20100",6849,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",19,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d12d20100",6850,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d13d20100",6851,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d14d20100",6852,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d15d20100",6853,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",66,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d16d20100",6854,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d17d20100",6855,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",28,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d18d20100",6856,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d19d20100",6857,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"20","Other households","20","Household Composition",1000000,20,"20100","Value",71,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d20d20100",6858,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d21d20100",6859,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d22d20100",6860,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d23d20100",6861,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d24d20100",6862,8034
"2001","2001","2001","date",0,0,"1275079159","Bradford 053D","E01010743","2001 super output areas - lower layer",304,263,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079159d25d20100",6863,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",637,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d0d20100",6864,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"1","One person","1","Household Composition",1000000,1,"20100","Value",194,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d1d20100",6865,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",103,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d2d20100",6866,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d3d20100",6867,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",413,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d4d20100",6868,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",58,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d5d20100",6869,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",242,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d6d20100",6870,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d7d20100",6871,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d8d20100",6872,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",75,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d9d20100",6873,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d10d20100",6874,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d11d20100",6875,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d12d20100",6876,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d13d20100",6877,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d14d20100",6878,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d15d20100",6879,8034
"2001","2001","2001","date",0,0,"1275079263","Bradford 054A","E01010847","2001 super output areas - lower layer",304,264,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079263d16d20100",6880,8034
