"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","CELL","CELL_NAME","CELL_CODE","CELL_TYPE","CELL_TYPECODE","CELL_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2001","2001","2001","date",0,0,"1275079145","Bradford 007D","E01010729","2001 super output areas - lower layer",304,35,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079145d8d20100",323,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",440,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d0d20100",324,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",113,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d1d20100",325,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",97,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d2d20100",326,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",57,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d3d20100",327,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d4d20100",328,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d5d20100",329,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",27,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d6d20100",330,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d7d20100",331,2781
"2001","2001","2001","date",0,0,"1275079116","Bradford 008A","E01010700","2001 super output areas - lower layer",304,36,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",41,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079116d8d20100",332,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",401,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d0d20100",333,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",106,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d1d20100",334,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",64,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d2d20100",335,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d3d20100",336,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",48,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d4d20100",337,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",51,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d5d20100",338,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d6d20100",339,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",22,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d7d20100",340,2781
"2001","2001","2001","date",0,0,"1275079117","Bradford 008B","E01010701","2001 super output areas - lower layer",304,37,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079117d8d20100",341,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",488,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d0d20100",342,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",107,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d1d20100",343,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",82,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d2d20100",344,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",56,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d3d20100",345,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d4d20100",346,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d5d20100",347,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d6d20100",348,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d7d20100",349,2781
"2001","2001","2001","date",0,0,"1275079118","Bradford 008C","E01010702","2001 super output areas - lower layer",304,38,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",76,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079118d8d20100",350,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",604,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d0d20100",351,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",174,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d1d20100",352,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",205,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d2d20100",353,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d3d20100",354,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",81,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d4d20100",355,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d5d20100",356,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d6d20100",357,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d7d20100",358,2781
"2001","2001","2001","date",0,0,"1275079119","Bradford 008D","E01010703","2001 super output areas - lower layer",304,39,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",8,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079119d8d20100",359,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",572,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d0d20100",360,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",142,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d1d20100",361,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",207,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d2d20100",362,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",111,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d3d20100",363,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d4d20100",364,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d5d20100",365,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d6d20100",366,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d7d20100",367,2781
"2001","2001","2001","date",0,0,"1275079120","Bradford 008E","E01010704","2001 super output areas - lower layer",304,40,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079120d8d20100",368,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",636,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d0d20100",369,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",124,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d1d20100",370,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",242,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d2d20100",371,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",116,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d3d20100",372,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",119,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d4d20100",373,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d5d20100",374,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d6d20100",375,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d7d20100",376,2781
"2001","2001","2001","date",0,0,"1275079121","Bradford 008F","E01010705","2001 super output areas - lower layer",304,41,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079121d8d20100",377,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",740,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d0d20100",378,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",355,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d1d20100",379,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",176,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d2d20100",380,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d3d20100",381,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d4d20100",382,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d5d20100",383,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",27,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d6d20100",384,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d7d20100",385,2781
"2001","2001","2001","date",0,0,"1275079126","Bradford 008G","E01010710","2001 super output areas - lower layer",304,42,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079126d8d20100",386,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",456,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d0d20100",387,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",117,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d1d20100",388,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",126,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d2d20100",389,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d3d20100",390,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",68,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d4d20100",391,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",38,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d5d20100",392,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",17,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d6d20100",393,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d7d20100",394,2781
"2001","2001","2001","date",0,0,"1275079128","Bradford 009A","E01010712","2001 super output areas - lower layer",304,43,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079128d8d20100",395,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",612,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d0d20100",396,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",181,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d1d20100",397,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",173,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d2d20100",398,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",131,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d3d20100",399,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",81,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d4d20100",400,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",36,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d5d20100",401,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d6d20100",402,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d7d20100",403,2781
"2001","2001","2001","date",0,0,"1275079136","Bradford 009B","E01010720","2001 super output areas - lower layer",304,44,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079136d8d20100",404,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",665,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d0d20100",405,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",224,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d1d20100",406,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",216,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d2d20100",407,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",92,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d3d20100",408,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",78,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d4d20100",409,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d5d20100",410,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d6d20100",411,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d7d20100",412,2781
"2001","2001","2001","date",0,0,"1275079137","Bradford 009C","E01010721","2001 super output areas - lower layer",304,45,"8","8 or more people in household","QS406EW0009","Household Size",10000,8,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079137d8d20100",413,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"0","All categories: Household size","QS406EW0001","Household Size",10000,0,"20100","Value",467,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d0d20100",414,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"1","1 person in household","QS406EW0002","Household Size",10000,1,"20100","Value",107,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d1d20100",415,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"2","2 people in household","QS406EW0003","Household Size",10000,2,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d2d20100",416,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"3","3 people in household","QS406EW0004","Household Size",10000,3,"20100","Value",96,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d3d20100",417,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"4","4 people in household","QS406EW0005","Household Size",10000,4,"20100","Value",76,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d4d20100",418,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"5","5 people in household","QS406EW0006","Household Size",10000,5,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d5d20100",419,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"6","6 people in household","QS406EW0007","Household Size",10000,6,"20100","Value",18,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d6d20100",420,2781
"2001","2001","2001","date",0,0,"1275079139","Bradford 009D","E01010723","2001 super output areas - lower layer",304,46,"7","7 people in household","QS406EW0008","Household Size",10000,7,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1669d1d32016e0d1275079139d7d20100",421,2781
